FNAME,LNAME,SID,GENDER,AGE,ADDRESS_AREA,ADDRESS_ROAD,ADDRESS_BUILDING,ADDRESS-ROOM,PHONE,SUBJECT,,,,,,,CREDITS
Wu,Jat Tin,10220839,F,21,Wan Chai District,GOOD SHEPHERD STREET,Model Housing Estate,1838,16013750,Associate of Science,,,,,,,20
Wu,Jat Koeng,10220840,F,17,Eastern District,GORDON ROAD,Oi Tung Estate,1839,14167673,Higher Diploma in Business,,,,,,,20
Wu,Ji Tai,10220841,M,17,Southern District,GOUGH HILL PATH,Siu Sai Wan Estate,1840,18881408,Associate of Arts in Languages and Humanities,,,,,,,20
Wu,Ji Zung,10220842,F,21,Yau Tsim Mong District,GOUGH HILL ROAD,Siu Sai Wan Estate,1841,14338032,Associate of Engineering,,,,,,,20
Wu,Ji Siu,10220843,M,17,Sham Shui Po District,GOUGH STREET,Fung Wah Estate,1842,11427541,Associate of Arts in English Language and Literature,,,,,,,20
Wu,Ji Jat,10220844,M,18,Kowloon City District,GRAHAM STREET,Fung Wah Estate,1843,14829572,Associate of Nursing Studies,,,,,,,20
Wu,Ji Ji,10220845,F,18,Wong Tai Sin District,GRAMPIAN ROAD,Fung Wah Estate,1844,13663578,Associate of Business Administration,,,,,,,20
Wu,Ji Saam,10220846,M,22,Kwun Tong District,GRANDEUR ROAD,Hing Man Estate,1845,15876426,Associate of Geography,,,,,,,20
Wu,Ji Sam,10220847,M,18,Tsuen Wan District,GRANVILLE CIRCUIT,Wan Tsui Estate,1846,18884921,Higher Diploma in Library and Information Management,,,,,,,20
Wu,Ji Man,10220848,F,17,Tuen Mun District,GRANVILLE ROAD,Wan Tsui Estate,1847,17121001,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Wu,Ji Tin,10220849,F,20,Yuen Long District,GRANVILLE SQUARE,Wan Tsui Estate,1848,11063740,Higher Diploma in Engineering,,,,,,,20
Wu,Ji Koeng,10220850,M,19,North District,GREAT GEORGE STREET,Wah Fu (I) Estate,1849,14066238,Associate of Geography,,,,,,,20
Wu,Saam Tai,10220851,F,21,Tai Po District,GREEN LANE,Wah Fu (II) Estate,1850,17840566,Higher Diploma in Dental Hygiene,,,,,,,20
Wu,Saam Zung,10220852,F,17,Sai Kung District,GREIG CRESCENT,Wah Fu (II) Estate,1851,18952725,Higher Diploma in Marketing,,,,,,,20
Wu,Saam Siu,10220853,M,22,Sha Tin District,GREIG ROAD,Wah Fu (II) Estate,1852,14676882,Associate of Arts in English Language and Literature,,,,,,,20
Wu,Saam Jat,10220854,M,21,Kwai Tsing District,GRESSON STREET,Ap Lei Chau Estate,1853,13212240,Higher Diploma in eSports,,,,,,,20
Wu,Saam Ji,10220855,F,20,Central and Western District,GUILDFORD ROAD,Wah Fu (II) Estate,1854,13422890,Associate of Geography,,,,,,,20
Wu,Saam Saam,10220856,M,19,Wan Chai District,GULLANE ROAD,Ma Hang Estate,1855,10222641,Higher Diploma in Business,,,,,,,20
Wu,Saam Sam,10220857,F,18,Eastern District,GUTZLAFF STREET,Ma Hang Estate,1856,17260441,Higher Diploma in Interior Design,,,,,,,20
Wu,Saam Man,10220858,M,19,Southern District,HA CHUK YUEN ROAD,Tin Wan Estate,1857,17944105,Associate of Business Administration,,,,,,,20
Wu,Saam Tin,10220859,F,19,Yau Tsim Mong District,HA HEUNG ROAD,Ma Hang Estate,1858,13066574,Higher Diploma in Aviation Studies,,,,,,,20
Wu,Saam Koeng,10220860,F,21,Sham Shui Po District,HA KO TAN STREET,Wah Kwai Estate,1859,16099224,Higher Diploma in Geotechnical Engineering,,,,,,,20
Wu,Sam Tai,10220861,F,22,Kowloon City District,HA MEI ROAD,Ma Hang Estate,1860,16289395,Associate of Social Sciences,,,,,,,20
Wu,Sam Zung,10220862,F,20,Wong Tai Sin District,HA MEI SAN TSUEN ROAD,Lei Tung Estate,1861,17858678,Associate of Chinese Medicine,,,,,,,20
Wu,Sam Siu,10220863,M,17,Kwun Tong District,HA PAK TSUEN LANE No.1,Lei Tung Estate,1862,12220757,Associate of Arts in English Language and Literature,,,,,,,20
Wu,Sam Jat,10220864,F,21,Tsuen Wan District,HA PAK TSUEN LANE No.2,Shek Pai Wan Estate,1863,14229581,Higher Diploma in Aviation Studies,,,,,,,20
Wu,Sam Ji,10220865,F,21,Tuen Mun District,HA PAK TSUEN LANE No.3,Lei Tung Estate,1864,14264260,Higher Diploma in Interior Design,,,,,,,20
Wu,Sam Saam,10220866,F,17,Yuen Long District,HA PAK TSUEN LANE No.4,Cheung Sha Wan Estate,1865,10350652,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Wu,Sam Sam,10220867,F,17,North District,HA PAK TSUEN LANE No.5,Nam Shan Estate,1866,11175921,Higher Diploma in Airline and Airport Services,,,,,,,20
Wu,Sam Man,10220868,F,18,Tai Po District,HA SAN WAI ROAD,Nam Shan Estate,1867,15972164,Associate of Geography,,,,,,,20
Wu,Sam Tin,10220869,F,17,Sai Kung District,HA TSUEN ROAD,Nam Shan Estate,1868,11514769,Higher Diploma in Visual Communication,,,,,,,20
Wu,Sam Koeng,10220870,M,19,Sha Tin District,HA WAN TSUEN EAST ROAD,Nam Shan Estate,1869,18649086,Higher Diploma in Engineering,,,,,,,20
Wu,Man Tai,10220871,M,20,Kwai Tsing District,HA WAN TSUEN ROAD,Nam Shan Estate,1870,15868492,Higher Diploma in Library and Information Management,,,,,,,20
Wu,Man Zung,10220872,F,19,Central and Western District,HA YEUNG ROAD,Nam Shan Estate,1871,11696643,Higher Diploma in eSports,,,,,,,20
Wu,Man Siu,10220873,M,20,Wan Chai District,HA YEUNG SAN TSUEN ROAD,Nam Shan Estate,1872,12900112,Higher Diploma in Architectural Studies,,,,,,,20
Wu,Man Jat,10220874,F,18,Eastern District,HAI TAN STREET,Nam Shan Estate,1873,17507771,Associate of Arts in Legal Studies,,,,,,,20
Wu,Man Ji,10220875,M,18,Southern District,HAI WING ROAD,Nam Shan Estate,1874,12888044,Associate of Business Administration,,,,,,,20
Wu,Man Saam,10220876,F,17,Yau Tsim Mong District,HAIPHONG ROAD,Nam Shan Estate,1875,12809311,Higher Diploma in New Media and Communication,,,,,,,20
Wu,Man Sam,10220877,F,17,Sham Shui Po District,FUK WA STREET,Nam Shan Estate,1876,19233170,Higher Diploma in Engineering,,,,,,,20
Wu,Man Man,10220878,M,19,Kowloon City District,FUK WANG STREET,Hoi Lai Estate,1877,11615563,Higher Diploma in Information Technology,,,,,,,20
Wu,Man Tin,10220879,M,21,Wong Tai Sin District,FUK WING STREET,Hoi Lai Estate,1878,10348985,Higher Diploma in eSports,,,,,,,20
Wu,Man Koeng,10220880,M,17,Kwun Tong District,FUK WO ROAD,Hoi Lai Estate,1879,11990607,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Wu,Tin Tai,10220881,M,21,Tsuen Wan District,FUK YAN STREET,Hoi Lai Estate,1880,14302623,Higher Diploma in New Media and Communication,,,,,,,20
Wu,Tin Zung,10220882,M,18,Tuen Mun District,FUK YUEN STREET,Hoi Lai Estate,1881,14374875,Associate of Arts in Legal Studies,,,,,,,20
Wu,Tin Siu,10220883,M,20,Yuen Long District,FUNG CHEUNG PATH,Kai Ching Estate,1882,18945555,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Wu,Tin Jat,10220884,M,18,North District,FUNG CHEUNG ROAD,Kai Ching Estate,1883,16491818,Higher Diploma in Chinese for Professional Communication,,,,,,,20
Wu,Tin Ji,10220885,M,18,Tai Po District,FUNG CHI ROAD,Kai Ching Estate,1884,18400477,Higher Diploma in Information Technology,,,,,,,20
Wu,Tin Saam,10220886,F,22,Sai Kung District,FUNG CHUK ROAD,Kai Ching Estate,1885,10288370,Higher Diploma in eSports,,,,,,,20
Wu,Tin Sam,10220887,F,18,Sha Tin District,FUNG FAI TERRACE,Kai Ching Estate,1886,10088517,Associate of Arts in English Language and Literature,,,,,,,20
Wu,Tin Man,10220888,M,19,Kwai Tsing District,FUNG FAN PATH,Hung Hom Estate,1887,17670984,Associate of Arts in English Language and Literature,,,,,,,20
Wu,Tin Tin,10220889,F,20,Central and Western District,FUNG HA ROAD,Hung Hom Estate,1888,15336035,Associate of Arts in Legal Studies,,,,,,,20
Wu,Tin Koeng,10220890,F,18,Wan Chai District,FUNG HEUNG STREET,Hung Hom Estate,1889,12781036,Higher Diploma in Interior Design,,,,,,,20
Wu,Koeng Tai,10220891,F,19,Eastern District,FUNG KAM STREET,Hung Hom Estate,1890,17160997,Higher Diploma in Data Science,,,,,,,20
Wu,Koeng Zung,10220892,F,20,Southern District,FUNG KAT HEUNG ROAD,Hung Hom Estate,1891,14814239,Higher Diploma in Information Security,,,,,,,20
Wu,Koeng Siu,10220893,M,18,Yau Tsim Mong District,FUNG KI ROAD,Hung Hom Estate,1892,11400008,Higher Diploma in Marketing,,,,,,,20
Wu,Koeng Jat,10220894,M,17,Sham Shui Po District,FUNG KONG TSUEN ROAD,Hung Hom Estate,1893,15944898,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Wu,Koeng Ji,10220895,F,22,Kowloon City District,FUNG KWAN PATH,Shatin Pass Estate,1894,15197739,Associate of Social Sciences,,,,,,,20
Wu,Koeng Saam,10220896,F,22,Wong Tai Sin District,FUNG KWAN STREET,Shatin Pass Estate,1895,19558671,Associate of Geography,,,,,,,20
Wu,Koeng Sam,10220897,M,17,Kwun Tong District,FUNG LAI ROAD,Shatin Pass Estate,1896,12074769,Associate of Arts in Languages and Humanities,,,,,,,20
Wu,Koeng Man,10220898,F,20,Tsuen Wan District,FUNG LOK LANE,Shatin Pass Estate,1897,13303882,Higher Diploma in Public Relations and Corporate Communications,,,,,,,20
Wu,Koeng Tin,10220899,F,19,Tuen Mun District,FUNG MAT ROAD,Kai Chuen Court,1898,11595543,Higher Diploma in Global Supply Chain Management,,,,,,,20
Wu,Koeng Koeng,10220900,F,20,Yuen Long District,FUNG MEI PATH,Kai Chuen Court,1899,14717929,Associate of Arts in Languages and Humanities,,,,,,,20
Fung,Tai Tai,10220901,M,21,North District,FUNG MO STREET,Kai Chuen Court,1900,15964316,Higher Diploma in Global Supply Chain Management,,,,,,,20
Fung,Tai Zung,10220902,M,20,Tai Po District,FUNG NAM LANE,Tsz Lok Estate,1901,18214622,Higher Diploma in Information Technology,,,,,,,20
Fung,Tai Siu,10220903,F,17,Sai Kung District,FUNG NAM ROAD,Tsz Lok Estate,1902,13622877,Higher Diploma in Marketing,,,,,,,20
Fung,Tai Jat,10220904,F,22,Sha Tin District,FUNG NIN ROAD,Tsz Lok Estate,1903,14049619,Higher Diploma in Data Science,,,,,,,20
Fung,Tai Ji,10220905,F,19,Kwai Tsing District,FUNG ON STREET,Tsz Lok Estate,1904,17602351,Higher Diploma in Global Supply Chain Management,,,,,,,20
Fung,Tai Saam,10220906,F,19,Central and Western District,FUNG PING LANE,Tsz Lok Estate,1905,17580676,Higher Diploma in Data Science,,,,,,,20
Fung,Tai Sam,10220907,M,22,Wan Chai District,FUNG SAU ROAD,Tsz Ching Estate,1906,18768095,Associate of Business Administration,,,,,,,20
Fung,Tai Man,10220908,M,19,Eastern District,FUNG SHEK STREET,Tsz Ching Estate,1907,17798323,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Fung,Tai Tin,10220909,F,19,Southern District,FUNG SHING STREET,Tsz Ching Estate,1908,16543333,Higher Diploma in New Media and Communication,,,,,,,20
Fung,Tai Koeng,10220910,F,18,Yau Tsim Mong District,FUNG SHUE WO ROAD,Tsz Ching Estate,1909,17545783,Higher Diploma in Business,,,,,,,20
Fung,Zung Tai,10220911,M,19,Sham Shui Po District,FUNG SHUN STREET,Upper Wong Tai Sin Estate,1910,18686987,Higher Diploma in Chinese for Professional Communication,,,,,,,20
Fung,Zung Zung,10220912,M,18,Kowloon City District,FUNG TAK ROAD,Upper Wong Tai Sin Estate,1911,15166049,Higher Diploma in Marketing,,,,,,,20
Fung,Zung Siu,10220913,M,22,Wong Tai Sin District,FUNG TIN STREET,Upper Wong Tai Sin Estate,1912,19915243,Higher Diploma in Information Security,,,,,,,20
Fung,Zung Jat,10220914,F,18,Kwun Tong District,FUNG UN STREET,Fu Shan Estate,1913,18133122,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Fung,Zung Ji,10220915,M,21,Tsuen Wan District,FUNG WAH STREET,Fu Shan Estate,1914,14828267,Associate of Business Administration,,,,,,,20
Fung,Zung Saam,10220916,M,21,Tuen Mun District,FUNG WAN ROAD,Fu Shan Estate,1915,10490283,Higher Diploma in Geotechnical Engineering,,,,,,,20
Fung,Zung Sam,10220917,F,18,Yuen Long District,FUNG WO LANE,Fu Shan Estate,1916,15692165,Associate of Arts in Legal Studies,,,,,,,20
Fung,Zung Man,10220918,M,19,North District,FUNG WONG TERRACE,Fu Shan Estate,1917,14587446,Higher Diploma in Visual Communication,,,,,,,20
Fung,Zung Tin,10220919,F,19,Tai Po District,FUNG YAU PATH,Chuk Yuen South Estate,1918,13733411,Higher Diploma in New Media and Communication,,,,,,,20
Fung,Zung Koeng,10220920,F,18,Sai Kung District,FUNG YAU STREET EAST,Chuk Yuen South Estate,1919,15228325,Higher Diploma in Dental Hygiene,,,,,,,20
Fung,Siu Tai,10220921,M,19,Sha Tin District,FUNG YAU STREET NORTH,Chuk Yuen South Estate,1920,11319107,Associate of Engineering,,,,,,,20
Fung,Siu Zung,10220922,F,18,Kwai Tsing District,FUNG YAU STREET SOUTH,Chuk Yuen South Estate,1921,19475874,Higher Diploma in eSports,,,,,,,20
Fung,Siu Siu,10220923,F,18,Sai Kung District,FUNG YI STREET,Chuk Yuen South Estate,1922,10713181,Higher Diploma in Airline and Airport Services,,,,,,,20
Fung,Siu Jat,10220924,M,19,Central and Western District,FUNG YIP STREET,Chuk Yuen South Estate,1923,14382190,Higher Diploma in Airline and Airport Services,,,,,,,20
Fung,Siu Ji,10220925,F,21,Wan Chai District,FUNG YU ROAD,Mei Tung Estate,1924,13331338,Associate of Business Administration,,,,,,,20
Fung,Siu Saam,10220926,F,19,Eastern District,FUNG YUEN ROAD,Mei Tung Estate,1925,17932798,Associate of Biomedical Sciences,,,,,,,20
Fung,Siu Sam,10220927,F,18,Southern District,GAGE STREET,Mei Tung Estate,1926,11039756,Higher Diploma in Airline and Airport Services,,,,,,,20
Fung,Siu Man,10220928,M,18,Yau Tsim Mong District,GALLEN BOULEVARD,Mei Tung Estate,1927,11822553,Higher Diploma in Information Technology,,,,,,,20
Fung,Siu Tin,10220929,F,17,Sham Shui Po District,GARDEN ROAD,Mei Tung Estate,1928,14587444,Higher Diploma in Dental Hygiene,,,,,,,20
Fung,Siu Koeng,10220930,M,18,Kowloon City District,GASCOIGNE ROAD,Mei Tung Estate,1929,16179581,Associate of Arts in English Language and Literature,,,,,,,20
Fung,Jat Tai,10220931,F,18,Wong Tai Sin District,GASCOIGNE ROAD FLYOVER,Mei Tung Estate,1930,17342120,Associate of Science,,,,,,,20
Fung,Jat Zung,10220932,F,18,Kwun Tong District,GATEWAY BOULEVARD,Mei Tung Estate,1931,15029868,Associate of Biomedical Sciences,,,,,,,20
Fung,Jat Siu,10220933,M,17,Tsuen Wan District,GENEVA EAST AVENUE,Mei Tung Estate,1932,16000336,Associate of Biomedical Sciences,,,,,,,20
Fung,Jat Jat,10220934,M,21,Tuen Mun District,GENEVA SOUTH AVENUE,Mei Tung Estate,1933,10736955,Associate of Engineering,,,,,,,20
Fung,Jat Ji,10220935,M,19,Yuen Long District,GENOVA BOULEVARD,Mei Tung Estate,1934,12755340,Higher Diploma in Global Supply Chain Management,,,,,,,20
Fung,Jat Saam,10220936,F,19,North District,GEORGE'S LANE,Mei Tung Estate,1935,16427428,Higher Diploma in Visual Communication,,,,,,,20
Fung,Jat Sam,10220937,F,20,Tai Po District,GERANIUM PATH,Mei Tung Estate,1936,12380809,Associate of Biomedical Sciences,,,,,,,20
Fung,Jat Man,10220938,F,18,Sai Kung District,GILLIES AVENUE NORTH,Mei Tung Estate,1937,19330244,Associate of Arts in English Language and Literature,,,,,,,20
Fung,Jat Tin,10220939,F,18,Sha Tin District,GILLIES AVENUE SOUTH,Mei Tung Estate,1938,18162267,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Fung,Jat Koeng,10220940,M,18,Kwai Tsing District,GILMAN STREET,Mei Tung Estate,1939,13851578,Associate of Chinese Medicine,,,,,,,20
Fung,Ji Tai,10220941,M,22,Central and Western District,GILMAN'S BAZAAR,Mei Tung Estate,1940,14721607,Higher Diploma in Aviation Studies,,,,,,,20
Fung,Ji Zung,10220942,M,17,Wan Chai District,GINKGO DRIVE,Choi Fook Estate,1941,14206364,Associate of Nursing Studies,,,,,,,20
Fung,Ji Siu,10220943,M,17,Eastern District,GINKGO ROAD,Choi Fook Estate,1942,16035890,Higher Diploma in Library and Information Management,,,,,,,20
Fung,Ji Jat,10220944,F,21,Southern District,GLASS STREET,Choi Fook Estate,1943,17762917,Associate of Nursing Studies,,,,,,,20
Fung,Ji Ji,10220945,M,18,Yau Tsim Mong District,GLEE PATH,Choi Fook Estate,1944,10391603,Higher Diploma in Chinese for Professional Communication,,,,,,,20
Fung,Ji Saam,10220946,M,20,Sham Shui Po District,GLENEALY,Choi Tak Estate,1945,16329523,Associate of Business Administration,,,,,,,20
Fung,Ji Sam,10220947,M,18,Kowloon City District,GLOUCESTER ROAD,Choi Tak Estate,1946,11791197,Higher Diploma in Chinese for Professional Communication,,,,,,,20
Fung,Ji Man,10220948,F,19,Wong Tai Sin District,GMELINA PATH,Choi Tak Estate,1947,10820984,Associate of Geography,,,,,,,20
Fung,Ji Tin,10220949,M,19,Kwun Tong District,GOLDEN BAMBOO ROAD EAST,Choi Tak Estate,1948,14706140,Higher Diploma in Geotechnical Engineering,,,,,,,20
Fung,Ji Koeng,10220950,F,21,Tsuen Wan District,GOLDEN BAMBOO ROAD NORTH,Tsui Ping (South) Estate,1949,10400201,Associate of Chinese Medicine,,,,,,,20
Fung,Saam Tai,10220951,M,18,Tuen Mun District,GOLDEN BEACH PATH,Tsui Ping (South) Estate,1950,15681007,Higher Diploma in Information Technology,,,,,,,20
Fung,Saam Zung,10220952,M,20,Yuen Long District,GOLDEN HILL ROAD,Tsui Ping (South) Estate,1951,15483337,Higher Diploma in Information Security,,,,,,,20
Fung,Saam Siu,10220953,M,18,North District,GOLDSMITH ROAD,On Tat Estate,1952,16739525,Higher Diploma in Data Science,,,,,,,20
Fung,Saam Jat,10220954,M,17,Tai Po District,GOOD SHEPHERD STREET,On Tat Estate,1953,10162415,Higher Diploma in Geotechnical Engineering,,,,,,,20
Fung,Saam Ji,10220955,M,17,Sai Kung District,GORDON ROAD,On Tat Estate,1954,15611476,Higher Diploma in Engineering,,,,,,,20
Fung,Saam Saam,10220956,F,19,Sha Tin District,GOUGH HILL PATH,On Tat Estate,1955,16577108,Higher Diploma in Airline and Airport Services,,,,,,,20
Fung,Saam Sam,10220957,M,18,Kwai Tsing District,GOUGH HILL ROAD,Lower Ngau Tau Kok Estate,1956,16170244,Higher Diploma in Visual Communication,,,,,,,20
Fung,Saam Man,10220958,F,20,Central and Western District,GOUGH STREET,Lower Ngau Tau Kok Estate,1957,10367812,Associate of Biomedical Sciences,,,,,,,20
Fung,Saam Tin,10220959,M,20,Wan Chai District,GRAHAM STREET,Lower Ngau Tau Kok Estate,1958,16225816,Higher Diploma in New Media and Communication,,,,,,,20
Fung,Saam Koeng,10220960,F,20,Eastern District,GRAMPIAN ROAD,Lower Ngau Tau Kok Estate,1959,13546088,Associate of Social Sciences,,,,,,,20
Fung,Sam Tai,10220961,F,21,Southern District,GRANDEUR ROAD,Wo Lok Estate,1960,11043134,Higher Diploma in Interior Design,,,,,,,20
Fung,Sam Zung,10220962,M,22,Yau Tsim Mong District,GRANVILLE CIRCUIT,Wo Lok Estate,1961,10666945,Higher Diploma in Information Security,,,,,,,20
Fung,Sam Siu,10220963,F,20,Sham Shui Po District,GRANVILLE ROAD,Wo Lok Estate,1962,14406286,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Fung,Sam Jat,10220964,F,17,Kowloon City District,GRANVILLE SQUARE,Wo Lok Estate,1963,19763316,Higher Diploma in Dental Hygiene,,,,,,,20
Fung,Sam Ji,10220965,F,20,Wong Tai Sin District,GREAT GEORGE STREET,Wan Hon Estate,1964,12741545,Higher Diploma in Business,,,,,,,20
Fung,Sam Saam,10220966,F,17,Kwun Tong District,GREEN LANE,Wan Hon Estate,1965,18719282,Higher Diploma in Library and Information Management,,,,,,,20
Fung,Sam Sam,10220967,M,22,Tsuen Wan District,GREIG CRESCENT,Wan Hon Estate,1966,11253632,Associate of Nursing Studies,,,,,,,20
Fung,Sam Man,10220968,M,21,Tuen Mun District,GREIG ROAD,Wan Hon Estate,1967,11535139,Associate of Engineering,,,,,,,20
Fung,Sam Tin,10220969,F,19,Yuen Long District,GRESSON STREET,Wan Hon Estate,1968,16463479,Higher Diploma in Geotechnical Engineering,,,,,,,20
Fung,Sam Koeng,10220970,F,17,North District,GUILDFORD ROAD,Wan Hon Estate,1969,12377642,Higher Diploma in Public Relations and Corporate Communications,,,,,,,20
Fung,Man Tai,10220971,M,18,Tai Po District,GULLANE ROAD,Hing Tin Estate,1970,19539831,Associate of Chinese Medicine,,,,,,,20
Fung,Man Zung,10220972,M,21,Sai Kung District,GUTZLAFF STREET,Hing Tin Estate,1971,13484586,Higher Diploma in Public Relations and Corporate Communications,,,,,,,20
Fung,Man Siu,10220973,F,17,Sha Tin District,HA CHUK YUEN ROAD,Hing Tin Estate,1972,15540835,Associate of Biomedical Sciences,,,,,,,20
Fung,Man Jat,10220974,F,19,Kwai Tsing District,HA HEUNG ROAD,Hing Tin Estate,1973,11969614,Associate of Arts in English Language and Literature,,,,,,,20
Fung,Man Ji,10220975,M,17,Central and Western District,HA KO TAN STREET,Shun Lee Estate,1974,11421569,Associate of Arts in English Language and Literature,,,,,,,20
Fung,Man Saam,10220976,F,20,Wan Chai District,HA MEI ROAD,Shun Lee Estate,1975,14479398,Associate of Engineering,,,,,,,20
Fung,Man Sam,10220977,F,18,Eastern District,HA MEI SAN TSUEN ROAD,Shun Lee Estate,1976,16027698,Associate of Engineering,,,,,,,20
Fung,Man Man,10220978,F,18,Southern District,HA PAK TSUEN LANE No.1,Tak Tin Estate,1977,18822936,Higher Diploma in Business,,,,,,,20
Fung,Man Tin,10220979,M,20,Yau Tsim Mong District,HA PAK TSUEN LANE No.2,Tak Tin Estate,1978,11772088,Higher Diploma in Public Relations and Corporate Communications,,,,,,,20
Fung,Man Koeng,10220980,M,22,Sham Shui Po District,HA PAK TSUEN LANE No.3,Tak Tin Estate,1979,15622437,Higher Diploma in Data Science,,,,,,,20
Fung,Tin Tai,10220981,F,21,Kowloon City District,HA PAK TSUEN LANE No.4,Tak Tin Estate,1980,11181471,Associate of Biomedical Sciences,,,,,,,20
Fung,Tin Zung,10220982,M,19,Wong Tai Sin District,HA PAK TSUEN LANE No.5,Tsui Ping (North) Estate,1981,18530588,Associate of Science,,,,,,,20
Fung,Tin Siu,10220983,M,19,Kwun Tong District,HA SAN WAI ROAD,Tsui Ping (North) Estate,1982,17161941,Associate of Arts in Legal Studies,,,,,,,20
Fung,Tin Jat,10220984,M,21,Tsuen Wan District,HA TSUEN ROAD,Tsui Ping (North) Estate,1983,13501826,Higher Diploma in Public Relations and Corporate Communications,,,,,,,20
Fung,Tin Ji,10220985,F,20,Tuen Mun District,HA WAN TSUEN EAST ROAD,Tsui Ping (North) Estate,1984,17622265,Higher Diploma in Aviation Studies,,,,,,,20
Fung,Tin Saam,10220986,F,21,Yuen Long District,HA WAN TSUEN ROAD,Backingham Building金漢大廈,1985,13643895,Higher Diploma in Public Relations and Corporate Communications,,,,,,,20
Fung,Tin Sam,10220987,F,19,North District,HA YEUNG ROAD,Baguio Villa碧瑤灣,1986,10856598,Higher Diploma in Library and Information Management,,,,,,,20
Fung,Tin Man,10220988,M,19,Tai Po District,HA YEUNG SAN TSUEN ROAD,Banyan Garden泓景臺,1987,12750327,Higher Diploma in Library and Information Management,,,,,,,20
Fung,Tin Tin,10220989,M,17,Sai Kung District,HAI TAN STREET,Banyan Mall泓景滙,1988,19248856,Higher Diploma in Interior Design,,,,,,,20
Fung,Tin Koeng,10220990,M,21,Sha Tin District,HAI WING ROAD,Banyan Villas榕蔭園,1989,17928502,Associate of Business Administration,,,,,,,20
Fung,Koeng Tai,10220991,F,22,Kwai Tsing District,HAIPHONG ROAD,Bao Hua Building保華大廈,1990,19820188,Higher Diploma in Dental Hygiene,,,,,,,20
Fung,Koeng Zung,10220992,M,21,Central and Western District,HAK PO STREET,Bailey Garden碧麗花園,1991,15756298,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Fung,Koeng Siu,10220993,F,19,Wan Chai District,HAM TIN STREET,Baily Court百利軒,1992,18445276,Higher Diploma in Aviation Studies,,,,,,,20
Fung,Koeng Jat,10220994,M,17,Eastern District,HAM YU STREET,Baker Residences御悅,1993,19815161,Higher Diploma in Information Technology,,,,,,,20
Fung,Koeng Ji,10220995,F,21,Southern District,HAMILTON STREET,Baker View東海雅園,1994,11852917,Associate of Nursing Studies,,,,,,,20
Fung,Koeng Saam,10220996,F,21,Yau Tsim Mong District,HAMMER HILL ROAD,Beach Pointe海灣閣,1995,19043703,Higher Diploma in Dental Hygiene,,,,,,,20
Fung,Koeng Sam,10220997,F,17,Sham Shui Po District,HAMPSHIRE ROAD,Beacon Heights畢架山花園,1996,12483797,Associate of Business Administration,,,,,,,20
Fung,Koeng Man,10220998,M,20,Kowloon City District,HANG CHEUNG STREET,Bel Mount Garden百麗花園,1997,11874093,Higher Diploma in Geotechnical Engineering,,,,,,,20
Fung,Koeng Tin,10220999,F,20,Wong Tai Sin District,HEUNG SHING STREET,Bel Shine Centre百營中心,1998,11283115,Higher Diploma in Aviation Studies,,,,,,,20
Fung,Koeng Koeng,10221000,F,22,Kwun Tong District,HEUNG SZE WUI SQUARE,Bel Trade Commercial Building百營商業大廈,1999,14106258,Higher Diploma in Aviation Studies,,,,,,,20
